id,task,framework,fold,result,mode,version,params,tag,utc,duration,models,seed,info,acc,auc,logloss
openml.org/t/168332,Robert,RandomForest,3,1.68576,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T07:15:33,198.1,2000,183006628,,0.477,,1.68576
openml.org/t/168332,Robert,RandomForest,4,1.68141,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T07:16:42,197.8,2000,183006629,,0.478,,1.68141
openml.org/t/168332,Robert,RandomForest,5,1.69348,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T07:39:35,196.4,2000,183006630,,0.48,,1.69348
openml.org/t/168332,Robert,RandomForest,6,1.64775,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T07:41:52,198.4,2000,183006631,,0.51,,1.64775
openml.org/t/168332,Robert,RandomForest,7,1.69576,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T07:45:36,195.3,2000,183006632,,0.469,,1.69576
openml.org/t/168332,Robert,RandomForest,8,1.69347,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T07:46:46,198.4,2000,183006633,,0.47,,1.69347
openml.org/t/168332,Robert,RandomForest,9,1.69594,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T07:47:54,198.3,2000,183006634,,0.467,,1.69594
openml.org/t/146212,Shuttle,RandomForest,0,0.000676569,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T07:44:11,9.3,2000,183006625,,0.999828,,0.000676569
openml.org/t/146212,Shuttle,RandomForest,1,0.00079923,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T07:45:55,9.3,2000,183006626,,0.999828,,0.00079923
openml.org/t/146212,Shuttle,RandomForest,2,0.000573497,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T07:48:17,9.3,2000,183006627,,1.0,,0.000573497
openml.org/t/146212,Shuttle,RandomForest,3,0.0006274,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T07:49:57,9.4,2000,183006628,,0.999828,,0.0006274
openml.org/t/146212,Shuttle,RandomForest,4,0.000777806,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T07:50:19,9.4,2000,183006629,,1.0,,0.000777806
openml.org/t/146212,Shuttle,RandomForest,5,0.000792314,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T07:51:20,9.3,2000,183006630,,0.999828,,0.000792314
openml.org/t/146212,Shuttle,RandomForest,6,0.000560402,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T07:51:51,9.4,2000,183006631,,1.0,,0.000560402
openml.org/t/146212,Shuttle,RandomForest,7,0.000823399,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T07:52:28,9.3,2000,183006632,,1.0,,0.000823399
openml.org/t/146212,Shuttle,RandomForest,8,0.00145956,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T07:53:59,9.4,2000,183006633,,0.999655,,0.00145956
openml.org/t/146212,Shuttle,RandomForest,9,0.000665462,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T07:56:24,9.4,2000,183006634,,1.0,,0.000665462
openml.org/t/168331,Volkert,RandomForest,0,0.987829,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T07:58:31,154.6,2000,183006625,,0.662837,,0.987829
openml.org/t/168331,Volkert,RandomForest,1,0.979503,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T07:59:14,154.1,2000,183006626,,0.67587,,0.979503
openml.org/t/168331,Volkert,RandomForest,2,0.975102,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T07:59:50,154.9,2000,183006627,,0.676385,,0.975102
openml.org/t/168331,Volkert,RandomForest,3,0.992835,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T08:01:12,153.1,2000,183006628,,0.684274,,0.992835
openml.org/t/168331,Volkert,RandomForest,4,0.972982,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T08:03:32,153.9,2000,183006629,,0.68616,,0.972982
openml.org/t/168331,Volkert,RandomForest,6,0.964485,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T08:06:18,152.2,2000,183006631,,0.689419,,0.964485
openml.org/t/168331,Volkert,RandomForest,5,0.98328,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T08:06:20,156.8,2000,183006630,,0.676385,,0.98328
openml.org/t/168331,Volkert,RandomForest,7,0.976477,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T08:06:38,154.1,2000,183006632,,0.674498,,0.976477
openml.org/t/168331,Volkert,RandomForest,8,0.976471,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T08:08:22,153.4,2000,183006633,,0.675013,,0.976471
openml.org/t/168331,Volkert,RandomForest,9,0.982502,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T08:10:36,153.3,2000,183006634,,0.6781,,0.982502
